link,DexNum,name,form,eggMoveName,eggMoveForm
https://www.serebii.net/pokedex-sm/546.shtml,546,Tailwind,,,
https://www.serebii.net/pokedex-sm/631.shtml,631,,,Wrap,
https://www.serebii.net/pokedex-sm/538.shtml,538,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/709.shtml,709,,,Venom Drench,
https://www.serebii.net/pokedex-sm/472.shtml,472,Stealth Rock,,,
https://www.serebii.net/pokedex-sm/675.shtml,675,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/138.shtml,138,Earth Power,,,
https://www.serebii.net/pokedex-sm/625.shtml,625,Foul Play,,,
https://www.serebii.net/pokedex-sm/200.shtml,200,Icy Wind,,,
https://www.serebii.net/pokedex-sm/052.shtml,52,,,Foul Play,Alola
https://www.serebii.net/pokedex-sm/553.shtml,553,Throat Chop,,,
https://www.serebii.net/pokedex-sm/288.shtml,288,Focus Punch,,,
https://www.serebii.net/pokedex-sm/323.shtml,323,,,Iron Head,
https://www.serebii.net/pokedex-sm/429.shtml,429,,,Spite,
https://www.serebii.net/pokedex-sm/287.shtml,287,Ice Punch,,,
https://www.serebii.net/pokedex-sm/249.shtml,249,Trick,,,
https://www.serebii.net/pokedex-sm/078.shtml,78,,,Hypnosis,
https://www.serebii.net/pokedex-sm/089.shtml,89,Snore,Alola,,
https://www.serebii.net/pokedex-sm/306.shtml,306,,,Body Slam,
https://www.serebii.net/pokedex-sm/006.shtml,6,Snore,,,
https://www.serebii.net/pokedex-sm/214.shtml,214,Snore,,,
https://www.serebii.net/pokedex-sm/630.shtml,630,Sky Attack,,,
https://www.serebii.net/pokedex-sm/431.shtml,431,Covet,,,
https://www.serebii.net/pokedex-sm/034.shtml,34,Fire Punch,,,
https://www.serebii.net/pokedex-sm/735.shtml,735,Uproar,,,
https://www.serebii.net/pokedex-sm/376.shtml,376,Snore,,,
https://www.serebii.net/pokedex-sm/283.shtml,283,Giga Drain,,,
https://www.serebii.net/pokedex-sm/464.shtml,464,Stealth Rock,,,
https://www.serebii.net/pokedex-sm/275.shtml,275,Giga Drain,,,
https://www.serebii.net/pokedex-sm/658.shtml,658,Bounce,,,
https://www.serebii.net/pokedex-sm/631.shtml,631,,,Feint Attack,
https://www.serebii.net/pokedex-sm/213.shtml,213,Knock Off,,,
https://www.serebii.net/pokedex-sm/115.shtml,115,Outrage,,,
https://www.serebii.net/pokedex-sm/007.shtml,7,,,Haze,
https://www.serebii.net/pokedex-sm/174.shtml,174,Endeavor,,,
https://www.serebii.net/pokedex-sm/421.shtml,421,,,Nature Power,
https://www.serebii.net/pokedex-sm/020.shtml,20,Zen Headbutt,Raticate,,
https://www.serebii.net/pokedex-sm/463.shtml,463,Fire Punch,,,
https://www.serebii.net/pokedex-sm/180.shtml,180,,,Sand Attack,
https://www.serebii.net/pokedex-sm/352.shtml,352,,,Recover,
https://www.serebii.net/pokedex-sm/287.shtml,287,Water Pulse,,,
https://www.serebii.net/pokedex-sm/111.shtml,111,,,Fire Fang,
https://www.serebii.net/pokedex-sm/167.shtml,167,,,Rage Powder,
https://www.serebii.net/pokedex-sm/176.shtml,176,Snore,,,
https://www.serebii.net/pokedex-sm/483.shtml,483,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/612.shtml,612,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/745.shtml,745,Hyper Voice,Dusk,,
https://www.serebii.net/pokedex-sm/380.shtml,380,Helping Hand,,,
https://www.serebii.net/pokedex-sm/796.shtml,796,Electroweb,,,
https://www.serebii.net/pokedex-sm/549.shtml,549,,,Natural Gift,
https://www.serebii.net/pokedex-sm/684.shtml,684,,,After You,
https://www.serebii.net/pokedex-sm/261.shtml,261,,,Ice Fang,
https://www.serebii.net/pokedex-sm/634.shtml,634,,,Fire Fang,
https://www.serebii.net/pokedex-sm/564.shtml,564,Earth Power,,,
https://www.serebii.net/pokedex-sm/487.shtml,487,Tailwind,Origin,,
https://www.serebii.net/pokedex-sm/238.shtml,238,,,Wake-Up Slap,
https://www.serebii.net/pokedex-sm/563.shtml,563,,,Nasty Plot,
https://www.serebii.net/pokedex-sm/448.shtml,448,,,Meteor Mash,
https://www.serebii.net/pokedex-sm/062.shtml,62,Icy Wind,,,
https://www.serebii.net/pokedex-sm/205.shtml,205,Snore,,,
https://www.serebii.net/pokedex-sm/289.shtml,289,Covet,,,
https://www.serebii.net/pokedex-sm/259.shtml,259,,,Double-Edge,
https://www.serebii.net/pokedex-sm/105.shtml,105,Icy Wind,Alola,,
https://www.serebii.net/pokedex-sm/457.shtml,457,,,Confuse Ray,
https://www.serebii.net/pokedex-sm/148.shtml,148,Icy Wind,,,
https://www.serebii.net/pokedex-sm/332.shtml,332,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/186.shtml,186,,,Refresh,
https://www.serebii.net/pokedex-sm/342.shtml,342,Endeavor,,,
https://www.serebii.net/pokedex-sm/623.shtml,623,Drain Punch,,,
https://www.serebii.net/pokedex-sm/256.shtml,256,Low Kick,,,
https://www.serebii.net/pokedex-sm/264.shtml,264,,,Simple Beam,
https://www.serebii.net/pokedex-sm/005.shtml,5,,,Focus Punch,
https://www.serebii.net/pokedex-sm/310.shtml,310,,,Crunch,
https://www.serebii.net/pokedex-sm/047.shtml,47,,,Fell Stinger,
https://www.serebii.net/pokedex-sm/055.shtml,55,,,Foresight,
https://www.serebii.net/pokedex-sm/533.shtml,533,Fire Punch,,,
https://www.serebii.net/pokedex-sm/700.shtml,700,Covet,,,
https://www.serebii.net/pokedex-sm/133.shtml,133,,,Flail,
https://www.serebii.net/pokedex-sm/211.shtml,211,,,Bubble Beam,
https://www.serebii.net/pokedex-sm/758.shtml,758,,,Belch,
https://www.serebii.net/pokedex-sm/757.shtml,757,,,Snatch,
https://www.serebii.net/pokedex-sm/029.shtml,29,Helping Hand,,,
https://www.serebii.net/pokedex-sm/536.shtml,536,Endeavor,,,
https://www.serebii.net/pokedex-sm/624.shtml,624,Role Play,,,
https://www.serebii.net/pokedex-sm/355.shtml,355,,,Destiny Bond,
https://www.serebii.net/pokedex-sm/733.shtml,733,,,Uproar,
https://www.serebii.net/pokedex-sm/158.shtml,158,Spite,,,
https://www.serebii.net/pokedex-sm/308.shtml,308,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/406.shtml,406,,,Razor Leaf,
https://www.serebii.net/pokedex-sm/477.shtml,477,Laser Focus,,,
https://www.serebii.net/pokedex-sm/607.shtml,607,Telekinesis,,,
https://www.serebii.net/pokedex-sm/631.shtml,631,Knock Off,,,
https://www.serebii.net/pokedex-sm/294.shtml,294,Ice Punch,,,
https://www.serebii.net/pokedex-sm/755.shtml,755,Magic Coat,,,
https://www.serebii.net/pokedex-sm/611.shtml,611,,,Focus Energy,
https://www.serebii.net/pokedex-sm/297.shtml,297,,,Counter,
https://www.serebii.net/pokedex-sm/356.shtml,356,,,Haze,
https://www.serebii.net/pokedex-sm/172.shtml,172,Iron Tail,,,
https://www.serebii.net/pokedex-sm/304.shtml,304,Iron Defense,,,
https://www.serebii.net/pokedex-sm/325.shtml,325,,,Whirlwind,
https://www.serebii.net/pokedex-sm/301.shtml,301,Snore,,,
https://www.serebii.net/pokedex-sm/531.shtml,531,Magic Coat,,,
https://www.serebii.net/pokedex-sm/524.shtml,524,,,Gravity,
https://www.serebii.net/pokedex-sm/775.shtml,775,Last Resort,,,
https://www.serebii.net/pokedex-sm/133.shtml,133,Laser Focus,,,
https://www.serebii.net/pokedex-sm/621.shtml,621,,,Metal Claw,
https://www.serebii.net/pokedex-sm/481.shtml,481,Role Play,,,
https://www.serebii.net/pokedex-sm/210.shtml,210,,,Smelling Salts,
https://www.serebii.net/pokedex-sm/569.shtml,569,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/678.shtml,678,Magic Room,,,
https://www.serebii.net/pokedex-sm/448.shtml,448,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/446.shtml,446,,,Lick,
https://www.serebii.net/pokedex-sm/208.shtml,208,,,Heavy Slam,
https://www.serebii.net/pokedex-sm/244.shtml,244,Snore,,,
https://www.serebii.net/pokedex-sm/005.shtml,5,,,Dragon Dance,
https://www.serebii.net/pokedex-sm/344.shtml,344,Stealth Rock,,,
https://www.serebii.net/pokedex-sm/093.shtml,93,,,Thunder Punch,
https://www.serebii.net/pokedex-sm/785.shtml,785,Defog,,,
https://www.serebii.net/pokedex-sm/533.shtml,533,Low Kick,,,
https://www.serebii.net/pokedex-sm/063.shtml,63,Recycle,,,
https://www.serebii.net/pokedex-sm/227.shtml,227,,,Endure,
https://www.serebii.net/pokedex-sm/371.shtml,371,Snore,,,
https://www.serebii.net/pokedex-sm/330.shtml,330,,,Quick Attack,
https://www.serebii.net/pokedex-sm/697.shtml,697,,,Curse,
https://www.serebii.net/pokedex-sm/370.shtml,370,Liquidation,,,
https://www.serebii.net/pokedex-sm/282.shtml,282,Snatch,,,
https://www.serebii.net/pokedex-sm/259.shtml,259,Earth Power,,,
https://www.serebii.net/pokedex-sm/025.shtml,25,Laser Focus,,,
https://www.serebii.net/pokedex-sm/603.shtml,603,Signal Beam,,,
https://www.serebii.net/pokedex-sm/733.shtml,733,Knock Off,,,
https://www.serebii.net/pokedex-sm/432.shtml,432,Shock Wave,,,
https://www.serebii.net/pokedex-sm/701.shtml,701,Helping Hand,,,
https://www.serebii.net/pokedex-sm/620.shtml,620,,,Ally Switch,
https://www.serebii.net/pokedex-sm/270.shtml,270,Snore,,,
https://www.serebii.net/pokedex-sm/267.shtml,267,Electroweb,,,
https://www.serebii.net/pokedex-sm/613.shtml,613,,,Night Slash,
https://www.serebii.net/pokedex-sm/349.shtml,349,,,Mist,
https://www.serebii.net/pokedex-sm/472.shtml,472,Earth Power,,,
https://www.serebii.net/pokedex-sm/453.shtml,453,Spite,,,
https://www.serebii.net/pokedex-sm/803.shtml,803,Signal Beam,,,
https://www.serebii.net/pokedex-sm/784.shtml,784,Shock Wave,,,
https://www.serebii.net/pokedex-sm/637.shtml,637,,,Magnet Rise,
https://www.serebii.net/pokedex-sm/625.shtml,625,Snatch,,,
https://www.serebii.net/pokedex-sm/533.shtml,533,,,Force Palm,
https://www.serebii.net/pokedex-sm/186.shtml,186,,,Haze,
https://www.serebii.net/pokedex-sm/402.shtml,402,Uproar,,,
https://www.serebii.net/pokedex-sm/386.shtml,386,Role Play,Defense,,
https://www.serebii.net/pokedex-sm/696.shtml,696,Snore,,,
https://www.serebii.net/pokedex-sm/770.shtml,770,Skill Swap,,,
https://www.serebii.net/pokedex-sm/728.shtml,728,Icy Wind,,,
https://www.serebii.net/pokedex-sm/063.shtml,63,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/086.shtml,86,Icy Wind,,,
https://www.serebii.net/pokedex-sm/298.shtml,298,Bounce,,,
https://www.serebii.net/pokedex-sm/753.shtml,753,Snore,,,
https://www.serebii.net/pokedex-sm/173.shtml,173,Water Pulse,,,
https://www.serebii.net/pokedex-sm/020.shtml,20,,,Revenge,Normal
https://www.serebii.net/pokedex-sm/640.shtml,640,Superpower,,,
https://www.serebii.net/pokedex-sm/203.shtml,203,Snore,,,
https://www.serebii.net/pokedex-sm/626.shtml,626,,,Belch,
https://www.serebii.net/pokedex-sm/427.shtml,427,,,Low Kick,
https://www.serebii.net/pokedex-sm/516.shtml,516,Recycle,,,
https://www.serebii.net/pokedex-sm/226.shtml,226,,,Hydro Pump,
https://www.serebii.net/pokedex-sm/597.shtml,597,,,Gravity,
https://www.serebii.net/pokedex-sm/262.shtml,262,Iron Tail,,,
https://www.serebii.net/pokedex-sm/086.shtml,86,,,Entrainment,
https://www.serebii.net/pokedex-sm/173.shtml,173,Trick,,,
https://www.serebii.net/pokedex-sm/638.shtml,638,Magnet Rise,,,
https://www.serebii.net/pokedex-sm/228.shtml,228,,,Reversal,
https://www.serebii.net/pokedex-sm/258.shtml,258,Uproar,,,
https://www.serebii.net/pokedex-sm/052.shtml,52,Shock Wave,Alola,,
https://www.serebii.net/pokedex-sm/068.shtml,68,Superpower,,,
https://www.serebii.net/pokedex-sm/353.shtml,353,Telekinesis,,,
https://www.serebii.net/pokedex-sm/324.shtml,324,,,Skull Bash,
https://www.serebii.net/pokedex-sm/215.shtml,215,Laser Focus,,,
https://www.serebii.net/pokedex-sm/386.shtml,386,Low Kick,Attack,,
https://www.serebii.net/pokedex-sm/740.shtml,740,Dual Chop,,,
https://www.serebii.net/pokedex-sm/086.shtml,86,,,Disable,
https://www.serebii.net/pokedex-sm/006.shtml,6,,,Belly Drum,
https://www.serebii.net/pokedex-sm/226.shtml,226,,,Mirror Coat,
https://www.serebii.net/pokedex-sm/706.shtml,706,Fire Punch,,,
https://www.serebii.net/pokedex-sm/482.shtml,482,Ice Punch,,,
https://www.serebii.net/pokedex-sm/492.shtml,492,Snore,Land,,
https://www.serebii.net/pokedex-sm/333.shtml,333,Dragon Pulse,,,
https://www.serebii.net/pokedex-sm/330.shtml,330,Giga Drain,,,
https://www.serebii.net/pokedex-sm/718.shtml,718,Bind,,,
https://www.serebii.net/pokedex-sm/587.shtml,587,Snore,,,
https://www.serebii.net/pokedex-sm/163.shtml,163,Tailwind,,,
https://www.serebii.net/pokedex-sm/734.shtml,734,,,Thunder Fang,
https://www.serebii.net/pokedex-sm/072.shtml,72,,,Aurora Beam,
https://www.serebii.net/pokedex-sm/391.shtml,391,Gunk Shot,,,
https://www.serebii.net/pokedex-sm/246.shtml,246,,,Outrage,
https://www.serebii.net/pokedex-sm/653.shtml,653,Magic Room,,,
https://www.serebii.net/pokedex-sm/537.shtml,537,Ice Punch,,,
https://www.serebii.net/pokedex-sm/263.shtml,263,Icy Wind,,,
https://www.serebii.net/pokedex-sm/578.shtml,578,Wonder Room,,,
https://www.serebii.net/pokedex-sm/342.shtml,342,,,Body Slam,
https://www.serebii.net/pokedex-sm/319.shtml,319,Spite,,,
https://www.serebii.net/pokedex-sm/406.shtml,406,Giga Drain,,,
https://www.serebii.net/pokedex-sm/046.shtml,46,,,Counter,
https://www.serebii.net/pokedex-sm/381.shtml,381,Ally Switch,,,
https://www.serebii.net/pokedex-sm/399.shtml,399,,,Skull Bash,
https://www.serebii.net/pokedex-sm/028.shtml,28,Stealth Rock,Sandslash,,
https://www.serebii.net/pokedex-sm/026.shtml,26,,,Flail,
https://www.serebii.net/pokedex-sm/113.shtml,113,Last Resort,,,
https://www.serebii.net/pokedex-sm/363.shtml,363,,,Swallow,
https://www.serebii.net/pokedex-sm/509.shtml,509,Role Play,,,
https://www.serebii.net/pokedex-sm/076.shtml,76,,,Block,Alola
https://www.serebii.net/pokedex-sm/194.shtml,194,,,Stockpile,
https://www.serebii.net/pokedex-sm/151.shtml,151,Iron Defense,,,
https://www.serebii.net/pokedex-sm/421.shtml,421,,,Natural Gift,
https://www.serebii.net/pokedex-sm/143.shtml,143,,,Double-Edge,
https://www.serebii.net/pokedex-sm/177.shtml,177,,,Roost,
https://www.serebii.net/pokedex-sm/606.shtml,606,Telekinesis,,,
https://www.serebii.net/pokedex-sm/198.shtml,198,Icy Wind,,,
https://www.serebii.net/pokedex-sm/048.shtml,48,,,Skill Swap,
https://www.serebii.net/pokedex-sm/700.shtml,700,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/240.shtml,240,,,Mach Punch,
https://www.serebii.net/pokedex-sm/731.shtml,731,Tailwind,,,
https://www.serebii.net/pokedex-sm/620.shtml,620,Knock Off,,,
https://www.serebii.net/pokedex-sm/527.shtml,527,,,Knock Off,
https://www.serebii.net/pokedex-sm/553.shtml,553,Block,,,
https://www.serebii.net/pokedex-sm/090.shtml,90,,,Twineedle,
https://www.serebii.net/pokedex-sm/358.shtml,358,,,Crafty Shield,
https://www.serebii.net/pokedex-sm/270.shtml,270,,,Giga Drain,
https://www.serebii.net/pokedex-sm/530.shtml,530,,,Earth Power,
https://www.serebii.net/pokedex-sm/590.shtml,590,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/081.shtml,81,Iron Defense,,,
https://www.serebii.net/pokedex-sm/778.shtml,778,,,Nightmare,
https://www.serebii.net/pokedex-sm/236.shtml,236,,,Helping Hand,
https://www.serebii.net/pokedex-sm/056.shtml,56,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/166.shtml,166,Knock Off,,,
https://www.serebii.net/pokedex-sm/112.shtml,112,,,Ice Fang,
https://www.serebii.net/pokedex-sm/194.shtml,194,,,Encore,
https://www.serebii.net/pokedex-sm/440.shtml,440,,,Endure,
https://www.serebii.net/pokedex-sm/540.shtml,540,,,Me First,
https://www.serebii.net/pokedex-sm/555.shtml,555,Uproar,,,
https://www.serebii.net/pokedex-sm/517.shtml,517,Worry Seed,,,
https://www.serebii.net/pokedex-sm/195.shtml,195,Ice Punch,,,
https://www.serebii.net/pokedex-sm/342.shtml,342,Snore,,,
https://www.serebii.net/pokedex-sm/314.shtml,314,,,Baton Pass,
https://www.serebii.net/pokedex-sm/685.shtml,685,,,Sticky Web,
https://www.serebii.net/pokedex-sm/322.shtml,322,,,Scary Face,
https://www.serebii.net/pokedex-sm/162.shtml,162,Uproar,,,
https://www.serebii.net/pokedex-sm/308.shtml,308,,,Baton Pass,
https://www.serebii.net/pokedex-sm/242.shtml,242,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/016.shtml,16,,,Foresight,
https://www.serebii.net/pokedex-sm/192.shtml,192,,,Nature Power,
https://www.serebii.net/pokedex-sm/221.shtml,221,Earth Power,,,
https://www.serebii.net/pokedex-sm/207.shtml,207,Defog,,,
https://www.serebii.net/pokedex-sm/160.shtml,160,Icy Wind,,,
https://www.serebii.net/pokedex-sm/655.shtml,655,Ally Switch,,,
https://www.serebii.net/pokedex-sm/376.shtml,376,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/658.shtml,658,,,Power-Up Punch,
https://www.serebii.net/pokedex-sm/114.shtml,114,Giga Drain,,,
https://www.serebii.net/pokedex-sm/092.shtml,92,Foul Play,,,
https://www.serebii.net/pokedex-sm/090.shtml,90,Snore,,,
https://www.serebii.net/pokedex-sm/174.shtml,174,Magic Coat,,,
https://www.serebii.net/pokedex-sm/041.shtml,41,,,Pursuit,
https://www.serebii.net/pokedex-sm/524.shtml,524,Snore,,,
https://www.serebii.net/pokedex-sm/528.shtml,528,Defog,,,
https://www.serebii.net/pokedex-sm/699.shtml,699,Iron Head,,,
https://www.serebii.net/pokedex-sm/152.shtml,152,,,Leaf Storm,
https://www.serebii.net/pokedex-sm/046.shtml,46,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/511.shtml,511,,,Leaf Storm,
https://www.serebii.net/pokedex-sm/016.shtml,16,,,Uproar,
https://www.serebii.net/pokedex-sm/257.shtml,257,,,Last Resort,
https://www.serebii.net/pokedex-sm/110.shtml,110,Pain Split,,,
https://www.serebii.net/pokedex-sm/754.shtml,754,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/613.shtml,613,,,Ice Punch,
https://www.serebii.net/pokedex-sm/778.shtml,778,,,Curse,
https://www.serebii.net/pokedex-sm/354.shtml,354,Shock Wave,,,
https://www.serebii.net/pokedex-sm/526.shtml,526,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/386.shtml,386,Trick,Normal,,
https://www.serebii.net/pokedex-sm/428.shtml,428,Helping Hand,,,
https://www.serebii.net/pokedex-sm/391.shtml,391,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/420.shtml,420,Helping Hand,,,
https://www.serebii.net/pokedex-sm/719.shtml,719,Endeavor,,,
https://www.serebii.net/pokedex-sm/451.shtml,451,,,Sand Attack,
https://www.serebii.net/pokedex-sm/321.shtml,321,,,Sleep Talk,
https://www.serebii.net/pokedex-sm/465.shtml,465,Worry Seed,,,
https://www.serebii.net/pokedex-sm/171.shtml,171,,,Flail,
https://www.serebii.net/pokedex-sm/648.shtml,648,Role Play,,,
https://www.serebii.net/pokedex-sm/751.shtml,751,,,Spit Up,
https://www.serebii.net/pokedex-sm/380.shtml,380,Last Resort,,,
https://www.serebii.net/pokedex-sm/746.shtml,746,,,Mist,
https://www.serebii.net/pokedex-sm/548.shtml,548,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/579.shtml,579,Shock Wave,,,
https://www.serebii.net/pokedex-sm/306.shtml,306,Superpower,,,
https://www.serebii.net/pokedex-sm/738.shtml,738,Snore,,,
https://www.serebii.net/pokedex-sm/053.shtml,53,,,Assist,Alola
https://www.serebii.net/pokedex-sm/635.shtml,635,Dragon Pulse,,,
https://www.serebii.net/pokedex-sm/137.shtml,137,Recycle,,,
https://www.serebii.net/pokedex-sm/065.shtml,65,,,Encore,
https://www.serebii.net/pokedex-sm/388.shtml,388,Snore,,,
https://www.serebii.net/pokedex-sm/740.shtml,740,,,Wide Guard,
https://www.serebii.net/pokedex-sm/162.shtml,162,Ice Punch,,,
https://www.serebii.net/pokedex-sm/295.shtml,295,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/025.shtml,25,,,Disarming Voice,
https://www.serebii.net/pokedex-sm/678.shtml,678,Ally Switch,,,
https://www.serebii.net/pokedex-sm/239.shtml,239,Shock Wave,,,
https://www.serebii.net/pokedex-sm/701.shtml,701,Laser Focus,,,
https://www.serebii.net/pokedex-sm/142.shtml,142,,,Assurance,
https://www.serebii.net/pokedex-sm/199.shtml,199,Ally Switch,,,
https://www.serebii.net/pokedex-sm/165.shtml,165,,,Knock Off,
https://www.serebii.net/pokedex-sm/453.shtml,453,Ice Punch,,,
https://www.serebii.net/pokedex-sm/418.shtml,418,,,Fury Cutter,
https://www.serebii.net/pokedex-sm/497.shtml,497,Defog,,,
https://www.serebii.net/pokedex-sm/241.shtml,241,Focus Punch,,,
https://www.serebii.net/pokedex-sm/159.shtml,159,Icy Wind,,,
https://www.serebii.net/pokedex-sm/234.shtml,234,Signal Beam,,,
https://www.serebii.net/pokedex-sm/800.shtml,800,Gravity,Dusk Mane Necrozma,,
https://www.serebii.net/pokedex-sm/378.shtml,378,Block,,,
https://www.serebii.net/pokedex-sm/477.shtml,477,,,Memento,
https://www.serebii.net/pokedex-sm/273.shtml,273,Spite,,,
https://www.serebii.net/pokedex-sm/104.shtml,104,Iron Tail,,,
https://www.serebii.net/pokedex-sm/061.shtml,61,,,Mist,
https://www.serebii.net/pokedex-sm/478.shtml,478,,,Avalanche,
https://www.serebii.net/pokedex-sm/161.shtml,161,,,Covet,
https://www.serebii.net/pokedex-sm/536.shtml,536,,,Venom Drench,
https://www.serebii.net/pokedex-sm/748.shtml,748,Knock Off,,,
https://www.serebii.net/pokedex-sm/190.shtml,190,,,Bounce,
https://www.serebii.net/pokedex-sm/301.shtml,301,Uproar,,,
https://www.serebii.net/pokedex-sm/654.shtml,654,Telekinesis,,,
https://www.serebii.net/pokedex-sm/076.shtml,76,Thunder Punch,Golem,,
https://www.serebii.net/pokedex-sm/286.shtml,286,,,Wake-Up Slap,
https://www.serebii.net/pokedex-sm/322.shtml,322,Earth Power,,,
https://www.serebii.net/pokedex-sm/087.shtml,87,,,Swallow,
https://www.serebii.net/pokedex-sm/352.shtml,352,Bind,,,
https://www.serebii.net/pokedex-sm/487.shtml,487,Telekinesis,Origin,,
https://www.serebii.net/pokedex-sm/158.shtml,158,,,Water Sport,
https://www.serebii.net/pokedex-sm/453.shtml,453,,,Feint,
https://www.serebii.net/pokedex-sm/378.shtml,378,Focus Punch,,,
https://www.serebii.net/pokedex-sm/510.shtml,510,,,Pay Day,
https://www.serebii.net/pokedex-sm/241.shtml,241,Fire Punch,,,
https://www.serebii.net/pokedex-sm/777.shtml,777,Super Fang,,,
https://www.serebii.net/pokedex-sm/063.shtml,63,Focus Punch,,,
https://www.serebii.net/pokedex-sm/197.shtml,197,,,Natural Gift,
https://www.serebii.net/pokedex-sm/645.shtml,645,Gravity,Therian,,
https://www.serebii.net/pokedex-sm/495.shtml,495,Aqua Tail,,,
https://www.serebii.net/pokedex-sm/296.shtml,296,Ice Punch,,,
https://www.serebii.net/pokedex-sm/409.shtml,409,,,Leer,
https://www.serebii.net/pokedex-sm/183.shtml,183,Icy Wind,,,
https://www.serebii.net/pokedex-sm/356.shtml,356,Bind,,,
https://www.serebii.net/pokedex-sm/515.shtml,515,,,Mud Sport,
https://www.serebii.net/pokedex-sm/570.shtml,570,,,Extrasensory,
https://www.serebii.net/pokedex-sm/109.shtml,109,,,Curse,
https://www.serebii.net/pokedex-sm/509.shtml,509,Knock Off,,,
https://www.serebii.net/pokedex-sm/323.shtml,323,,,Yawn,
https://www.serebii.net/pokedex-sm/475.shtml,475,,,Confuse Ray,
https://www.serebii.net/pokedex-sm/309.shtml,309,Magnet Rise,,,
https://www.serebii.net/pokedex-sm/537.shtml,537,Snore,,,
https://www.serebii.net/pokedex-sm/400.shtml,400,Shock Wave,,,
https://www.serebii.net/pokedex-sm/706.shtml,706,,,Counter,
https://www.serebii.net/pokedex-sm/696.shtml,696,,,Dragon Dance,
https://www.serebii.net/pokedex-sm/356.shtml,356,Skill Swap,,,
https://www.serebii.net/pokedex-sm/293.shtml,293,,,Snore,
https://www.serebii.net/pokedex-sm/222.shtml,222,,,Screech,
https://www.serebii.net/pokedex-sm/318.shtml,318,,,Psychic Fangs,
https://www.serebii.net/pokedex-sm/783.shtml,783,,,Counter,
https://www.serebii.net/pokedex-sm/075.shtml,75,,,Block,Alola
https://www.serebii.net/pokedex-sm/040.shtml,40,,,Feint Attack,
https://www.serebii.net/pokedex-sm/392.shtml,392,Endeavor,,,
https://www.serebii.net/pokedex-sm/206.shtml,206,,,Magic Coat,
https://www.serebii.net/pokedex-sm/285.shtml,285,,,Charm,
https://www.serebii.net/pokedex-sm/067.shtml,67,,,Quick Guard,
https://www.serebii.net/pokedex-sm/181.shtml,181,Signal Beam,,,
https://www.serebii.net/pokedex-sm/036.shtml,36,Endeavor,,,
https://www.serebii.net/pokedex-sm/007.shtml,7,Focus Punch,,,
https://www.serebii.net/pokedex-sm/296.shtml,296,Role Play,,,
https://www.serebii.net/pokedex-sm/504.shtml,504,,,Bullet Seed,
https://www.serebii.net/pokedex-sm/634.shtml,634,Dragon Pulse,,,
https://www.serebii.net/pokedex-sm/050.shtml,50,,,Feint Attack,Normal
https://www.serebii.net/pokedex-sm/442.shtml,442,Pain Split,,,
https://www.serebii.net/pokedex-sm/422.shtml,422,,,Trump Card,
https://www.serebii.net/pokedex-sm/418.shtml,418,Helping Hand,,,
https://www.serebii.net/pokedex-sm/212.shtml,212,,,Defog,
https://www.serebii.net/pokedex-sm/054.shtml,54,,,Synchronoise,
https://www.serebii.net/pokedex-sm/369.shtml,369,,,Brine,
https://www.serebii.net/pokedex-sm/024.shtml,24,Bind,,,
https://www.serebii.net/pokedex-sm/092.shtml,92,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/045.shtml,45,,,Teeter Dance,
https://www.serebii.net/pokedex-sm/716.shtml,716,Wonder Room,,,
https://www.serebii.net/pokedex-sm/354.shtml,354,Snore,,,
https://www.serebii.net/pokedex-sm/287.shtml,287,Focus Punch,,,
https://www.serebii.net/pokedex-sm/075.shtml,75,,,Flail,Normal
https://www.serebii.net/pokedex-sm/637.shtml,637,Defog,,,
https://www.serebii.net/pokedex-sm/306.shtml,306,,,Curse,
https://www.serebii.net/pokedex-sm/226.shtml,226,Iron Head,,,
https://www.serebii.net/pokedex-sm/280.shtml,280,,,Confuse Ray,
https://www.serebii.net/pokedex-sm/215.shtml,215,Iron Tail,,,
https://www.serebii.net/pokedex-sm/220.shtml,220,Endeavor,,,
https://www.serebii.net/pokedex-sm/322.shtml,322,,,Endure,
https://www.serebii.net/pokedex-sm/596.shtml,596,,,Cross Poison,
https://www.serebii.net/pokedex-sm/674.shtml,674,Uproar,,,
https://www.serebii.net/pokedex-sm/746.shtml,746,,,Muddy Water,
