web-scraper-order,web-scraper-start-url,DexNum,name,form,eggMoveName,eggMoveForm
"1598637636-8726","https://www.serebii.net/pokedex-sm/117.shtml","117","Dragon Pulse","","",""
"1598636302-2497","https://www.serebii.net/pokedex-sm/604.shtml","604","Super Fang","","",""
"1598637527-8145","https://www.serebii.net/pokedex-sm/148.shtml","148","","","Haze",""
"1598635780-169","https://www.serebii.net/pokedex-sm/799.shtml","799","Drain Punch","","",""
"1598636140-1729","https://www.serebii.net/pokedex-sm/666.shtml","666","Snore","","",""
"1598636640-4067","https://www.serebii.net/pokedex-sm/481.shtml","481","Shock Wave","","",""
"1598636167-1832","https://www.serebii.net/pokedex-sm/655.shtml","655","Laser Focus","","",""
"1598637450-7745","https://www.serebii.net/pokedex-sm/176.shtml","176","Shock Wave","","",""
"1598637750-9573","https://www.serebii.net/pokedex-sm/086.shtml","86","","","Encore",""
"1598637697-9178","https://www.serebii.net/pokedex-sm/101.shtml","101","Shock Wave","","",""
"1598637374-7418","https://www.serebii.net/pokedex-sm/204.shtml","204","Drill Run","","",""
"1598637671-8974","https://www.serebii.net/pokedex-sm/108.shtml","108","","","Curse",""
"1598637913-10740","https://www.serebii.net/pokedex-sm/042.shtml","42","Snore","","",""
"1598635789-212","https://www.serebii.net/pokedex-sm/795.shtml","795","Icy Wind","","",""
"1598636972-5654","https://www.serebii.net/pokedex-sm/354.shtml","354","Magic Coat","","",""
"1598636978-5705","https://www.serebii.net/pokedex-sm/352.shtml","352","Trick","","",""
"1598636983-5721","https://www.serebii.net/pokedex-sm/350.shtml","350","Aqua Tail","","",""
"1598637608-8574","https://www.serebii.net/pokedex-sm/125.shtml","125","","","Ice Punch",""
"1598636969-5645","https://www.serebii.net/pokedex-sm/355.shtml","355","Pain Split","","",""
"1598637238-6828","https://www.serebii.net/pokedex-sm/254.shtml","254","Seed Bomb","","",""
"1598636049-1311","https://www.serebii.net/pokedex-sm/702.shtml","702","Helping Hand","","",""
"1598636234-2222","https://www.serebii.net/pokedex-sm/629.shtml","629","Foul Play","","",""
"1598636822-4966","https://www.serebii.net/pokedex-sm/411.shtml","411","Magic Coat","","",""
"1598635769-49","https://www.serebii.net/pokedex-sm/804.shtml","804","Signal Beam","","",""
"1598637739-9451","https://www.serebii.net/pokedex-sm/089.shtml","89","Snore","Muk","",""
"1598636750-4630","https://www.serebii.net/pokedex-sm/439.shtml","439","Snatch","","",""
"1598637938-11028","https://www.serebii.net/pokedex-sm/035.shtml","35","After You","","",""
"1598636961-5614","https://www.serebii.net/pokedex-sm/358.shtml","358","Defog","","",""
"1598637411-7567","https://www.serebii.net/pokedex-sm/190.shtml","190","Covet","","",""
"1598635907-726","https://www.serebii.net/pokedex-sm/751.shtml","751","Magic Coat","","",""
"1598636887-5308","https://www.serebii.net/pokedex-sm/386.shtml","386","Laser Focus","Normal Forme","",""
"1598636501-3388","https://www.serebii.net/pokedex-sm/531.shtml","531","Focus Punch","","",""
"1598636094-1515","https://www.serebii.net/pokedex-sm/684.shtml","684","Endeavor","","",""
"1598637775-9716","https://www.serebii.net/pokedex-sm/079.shtml","79","","","Me First",""
"1598636419-2991","https://www.serebii.net/pokedex-sm/563.shtml","563","Zen Headbutt","","",""
"1598638048-11745","https://www.serebii.net/pokedex-sm/005.shtml","5","","","Flare Blitz",""
"1598635799-271","https://www.serebii.net/pokedex-sm/791.shtml","791","Shock Wave","","",""
"1598637360-7364","https://www.serebii.net/pokedex-sm/209.shtml","209","Focus Punch","","",""
"1598637271-7012","https://www.serebii.net/pokedex-sm/242.shtml","242","Laser Focus","","",""
"1598636072-1419","https://www.serebii.net/pokedex-sm/693.shtml","693","Dragon Pulse","","",""
"1598636978-5703","https://www.serebii.net/pokedex-sm/352.shtml","352","Water Pulse","","",""
"1598637942-11054","https://www.serebii.net/pokedex-sm/034.shtml","34","Thunder Punch","","",""
"1598636944-5547","https://www.serebii.net/pokedex-sm/365.shtml","365","Water Pulse","","",""
"1598636059-1363","https://www.serebii.net/pokedex-sm/698.shtml","698","Aqua Tail","","",""
"1598637736-9439","https://www.serebii.net/pokedex-sm/090.shtml","90","","","Avalanche",""
"1598637739-9450","https://www.serebii.net/pokedex-sm/089.shtml","89","Block","Alola Form","",""
"1598635797-254","https://www.serebii.net/pokedex-sm/792.shtml","792","Sky Attack","","",""
"1598637651-8835","https://www.serebii.net/pokedex-sm/113.shtml","113","Endeavor","","",""
"1598637401-7531","https://www.serebii.net/pokedex-sm/194.shtml","194","Ice Punch","","",""
"1598637044-5998","https://www.serebii.net/pokedex-sm/327.shtml","327","Recycle","","",""
"1598637168-6546","https://www.serebii.net/pokedex-sm/281.shtml","281","Icy Wind","","",""
"1598637729-9399","https://www.serebii.net/pokedex-sm/092.shtml","92","","","Ice Punch",""
"1598636679-4296","https://www.serebii.net/pokedex-sm/466.shtml","466","Covet","","",""
"1598636282-2418","https://www.serebii.net/pokedex-sm/611.shtml","611","Dual Chop","","",""
"1598637866-10358","https://www.serebii.net/pokedex-sm/055.shtml","55","Zen Headbutt","","",""
"1598636067-1402","https://www.serebii.net/pokedex-sm/695.shtml","695","Electroweb","","",""
"1598635799-264","https://www.serebii.net/pokedex-sm/791.shtml","791","Last Resort","","",""
"1598636720-4494","https://www.serebii.net/pokedex-sm/450.shtml","450","Stomping Tantrum","","",""
"1598636190-2006","https://www.serebii.net/pokedex-sm/646.shtml","646","Endeavor","White Kyurem","",""
"1598636135-1711","https://www.serebii.net/pokedex-sm/668.shtml","668","Bounce","","",""
"1598637147-6464","https://www.serebii.net/pokedex-sm/288.shtml","288","Icy Wind","","",""
"1598637892-10626","https://www.serebii.net/pokedex-sm/048.shtml","48","","","Bug Bite",""
"1598637746-9538","https://www.serebii.net/pokedex-sm/087.shtml","87","Icy Wind","","",""
"1598637739-9470","https://www.serebii.net/pokedex-sm/089.shtml","89","","","Imprison","Alola Form"
"1598637548-8247","https://www.serebii.net/pokedex-sm/142.shtml","142","","","Dragon Breath",""
"1598637655-8862","https://www.serebii.net/pokedex-sm/112.shtml","112","Superpower","","",""
"1598637729-9383","https://www.serebii.net/pokedex-sm/092.shtml","92","Knock Off","","",""
"1598636697-4400","https://www.serebii.net/pokedex-sm/459.shtml","459","Snore","","",""
"1598636198-2054","https://www.serebii.net/pokedex-sm/643.shtml","643","Tailwind","","",""
"1598635797-248","https://www.serebii.net/pokedex-sm/792.shtml","792","Signal Beam","","",""
"1598637565-8353","https://www.serebii.net/pokedex-sm/137.shtml","137","Shock Wave","","",""
"1598638001-11505","https://www.serebii.net/pokedex-sm/019.shtml","19","Covet","Rattata","",""
"1598637960-11178","https://www.serebii.net/pokedex-sm/030.shtml","30","","","Pursuit",""
"1598636707-4436","https://www.serebii.net/pokedex-sm/455.shtml","455","Gastro Acid","","",""
"1598637540-8190","https://www.serebii.net/pokedex-sm/144.shtml","144","Icy Wind","","",""
"1598636107-1557","https://www.serebii.net/pokedex-sm/679.shtml","679","Snore","","",""
"1598636130-1692","https://www.serebii.net/pokedex-sm/670.shtml","670","Heal Bell","","",""
"1598637130-6408","https://www.serebii.net/pokedex-sm/294.shtml","294","Hyper Voice","","",""
"1598636959-5579","https://www.serebii.net/pokedex-sm/359.shtml","359","Magic Coat","","",""
"1598637444-7714","https://www.serebii.net/pokedex-sm/178.shtml","178","Skill Swap","","",""
"1598637896-10645","https://www.serebii.net/pokedex-sm/047.shtml","47","","","Metal Claw",""
"1598637651-8847","https://www.serebii.net/pokedex-sm/113.shtml","113","","","Aromatherapy",""
"1598636218-2150","https://www.serebii.net/pokedex-sm/635.shtml","635","Signal Beam","","",""
"1598637049-6026","https://www.serebii.net/pokedex-sm/325.shtml","325","Signal Beam","","",""
"1598636316-2553","https://www.serebii.net/pokedex-sm/600.shtml","600","Telekinesis","","",""
"1598636887-5235","https://www.serebii.net/pokedex-sm/386.shtml","386","Zen Headbutt","Defense Forme","",""
"1598637934-10962","https://www.serebii.net/pokedex-sm/036.shtml","36","Covet","","",""
"1598636120-1646","https://www.serebii.net/pokedex-sm/674.shtml","674","Superpower","","",""
"1598635850-481","https://www.serebii.net/pokedex-sm/772.shtml","772","Iron Head","","",""
"1598637990-11419","https://www.serebii.net/pokedex-sm/022.shtml","22","Drill Run","","",""
"1598637794-9862","https://www.serebii.net/pokedex-sm/074.shtml","74","Snore","Alola Form","",""
"1598637358-7350","https://www.serebii.net/pokedex-sm/210.shtml","210","Water Pulse","","",""
"1598635910-738","https://www.serebii.net/pokedex-sm/750.shtml","750","Iron Defense","","",""
"1598637678-9009","https://www.serebii.net/pokedex-sm/106.shtml","106","Low Kick","","",""
"1598637722-9344","https://www.serebii.net/pokedex-sm/094.shtml","94","","","Smog",""
"1598637249-6894","https://www.serebii.net/pokedex-sm/250.shtml","250","Heat Wave","","",""
"1598637344-7295","https://www.serebii.net/pokedex-sm/215.shtml","215","Focus Punch","","",""
"1598637801-9919","https://www.serebii.net/pokedex-sm/072.shtml","72","","","Knock Off",""
"1598637458-7795","https://www.serebii.net/pokedex-sm/173.shtml","173","Role Play","","",""
"1598637994-11445","https://www.serebii.net/pokedex-sm/021.shtml","21","Defog","","",""
"1598637889-10610","https://www.serebii.net/pokedex-sm/049.shtml","49","","","Secret Power",""
"1598637489-7918","https://www.serebii.net/pokedex-sm/161.shtml","161","Thunder Punch","","",""
"1598637956-11162","https://www.serebii.net/pokedex-sm/031.shtml","31","","","Chip Away",""
"1598637608-8569","https://www.serebii.net/pokedex-sm/125.shtml","125","","","Barrier",""
"1598636242-2249","https://www.serebii.net/pokedex-sm/626.shtml","626","Stomping Tantrum","","",""
"1598636184-1944","https://www.serebii.net/pokedex-sm/648.shtml","648","Fire Punch","","",""
"1598636801-4876","https://www.serebii.net/pokedex-sm/419.shtml","419","Aqua Tail","","",""
"1598638055-11772","https://www.serebii.net/pokedex-sm/003.shtml","3","Block","","",""
"1598637580-8451","https://www.serebii.net/pokedex-sm/133.shtml","133","","","Detect",""
"1598637038-5961","https://www.serebii.net/pokedex-sm/329.shtml","329","Bug Bite","","",""
"1598636480-3279","https://www.serebii.net/pokedex-sm/539.shtml","539","Throat Chop","","",""
"1598635825-371","https://www.serebii.net/pokedex-sm/781.shtml","781","Giga Drain","","",""
"1598636887-5279","https://www.serebii.net/pokedex-sm/386.shtml","386","Recycle","Speed Forme","",""
"1598636132-1699","https://www.serebii.net/pokedex-sm/669.shtml","669","Covet","","",""
"1598635766-46","https://www.serebii.net/pokedex-sm/805.shtml","805","Telekinesis","","",""
"1598637447-7730","https://www.serebii.net/pokedex-sm/177.shtml","177","Skill Swap","","",""
"1598636770-4723","https://www.serebii.net/pokedex-sm/431.shtml","431","Knock Off","","",""
"1598635886-653","https://www.serebii.net/pokedex-sm/758.shtml","758","Snore","","",""
"1598636640-4077","https://www.serebii.net/pokedex-sm/481.shtml","481","Ally Switch","","",""
"1598636991-5748","https://www.serebii.net/pokedex-sm/347.shtml","347","Earth Power","","",""
"1598637923-10845","https://www.serebii.net/pokedex-sm/039.shtml","39","Recycle","","",""
"1598637530-8155","https://www.serebii.net/pokedex-sm/147.shtml","147","Icy Wind","","",""
"1598636346-2662","https://www.serebii.net/pokedex-sm/589.shtml","589","Laser Focus","","",""
"1598637476-7862","https://www.serebii.net/pokedex-sm/166.shtml","166","Tailwind","","",""
"1598636720-4493","https://www.serebii.net/pokedex-sm/450.shtml","450","Stealth Rock","","",""
"1598636760-4672","https://www.serebii.net/pokedex-sm/435.shtml","435","Iron Tail","","",""
"1598636363-2706","https://www.serebii.net/pokedex-sm/583.shtml","583","Uproar","","",""
"1598635981-1021","https://www.serebii.net/pokedex-sm/727.shtml","727","Snore","","",""
"1598636112-1583","https://www.serebii.net/pokedex-sm/677.shtml","677","Magic Coat","","",""
"1598635893-689","https://www.serebii.net/pokedex-sm/755.shtml","755","Wonder Room","","",""
"1598635959-931","https://www.serebii.net/pokedex-sm/735.shtml","735","Dual Chop","","",""
"1598636895-5357","https://www.serebii.net/pokedex-sm/383.shtml","383","Earth Power","","",""
"1598636606-3878","https://www.serebii.net/pokedex-sm/493.shtml","493","Laser Focus","","",""
"1598638038-11670","https://www.serebii.net/pokedex-sm/008.shtml","8","","","Yawn",""
"1598636130-1694","https://www.serebii.net/pokedex-sm/670.shtml","670","Worry Seed","","",""
"1598637640-8758","https://www.serebii.net/pokedex-sm/116.shtml","116","","","Signal Beam",""
"1598637938-11038","https://www.serebii.net/pokedex-sm/035.shtml","35","","","Metronome",""
"1598636187-1974","https://www.serebii.net/pokedex-sm/647.shtml","647","Aqua Tail","","",""
"1598636250-2286","https://www.serebii.net/pokedex-sm/623.shtml","623","Superpower","","",""
"1598636511-3433","https://www.serebii.net/pokedex-sm/527.shtml","527","Signal Beam","","",""
"1598637341-7287","https://www.serebii.net/pokedex-sm/216.shtml","216","Focus Punch","","",""
"1598637328-7235","https://www.serebii.net/pokedex-sm/221.shtml","221","Superpower","","",""
"1598635780-164","https://www.serebii.net/pokedex-sm/799.shtml","799","Dragon Pulse","","",""
"1598636332-2610","https://www.serebii.net/pokedex-sm/594.shtml","594","Icy Wind","","",""
"1598637902-10685","https://www.serebii.net/pokedex-sm/045.shtml","45","Drain Punch","","",""
"1598637147-6465","https://www.serebii.net/pokedex-sm/288.shtml","288","Snore","","",""
"1598636778-4775","https://www.serebii.net/pokedex-sm/428.shtml","428","Endeavor","","",""
"1598637909-10735","https://www.serebii.net/pokedex-sm/043.shtml","43","","","After You",""
"1598636125-1673","https://www.serebii.net/pokedex-sm/672.shtml","672","Worry Seed","","",""
"1598636501-3372","https://www.serebii.net/pokedex-sm/531.shtml","531","Thunder Punch","","",""
"1598637298-7120","https://www.serebii.net/pokedex-sm/232.shtml","232","Gunk Shot","","",""
"1598637352-7323","https://www.serebii.net/pokedex-sm/212.shtml","212","Tailwind","","",""
"1598636223-2188","https://www.serebii.net/pokedex-sm/633.shtml","633","Outrage","","",""
"1598637262-6969","https://www.serebii.net/pokedex-sm/245.shtml","245","Tailwind","","",""
"1598637558-8310","https://www.serebii.net/pokedex-sm/139.shtml","139","","","Spikes",""
"1598637311-7178","https://www.serebii.net/pokedex-sm/227.shtml","227","Snore","","",""
"1598637739-9453","https://www.serebii.net/pokedex-sm/089.shtml","89","Pain Split","Muk","",""
"1598637956-11129","https://www.serebii.net/pokedex-sm/031.shtml","31","Super Fang","","",""
"1598637845-10209","https://www.serebii.net/pokedex-sm/061.shtml","61","Ice Punch","","",""
"1598636327-2598","https://www.serebii.net/pokedex-sm/596.shtml","596","Throat Chop","","",""
"1598635846-476","https://www.serebii.net/pokedex-sm/773.shtml","773","Tailwind","","",""
"1598636767-4711","https://www.serebii.net/pokedex-sm/432.shtml","432","Shock Wave","","",""
"1598637902-10681","https://www.serebii.net/pokedex-sm/045.shtml","45","Seed Bomb","","",""
"1598636298-2481","https://www.serebii.net/pokedex-sm/605.shtml","605","Uproar","","",""
"1598637115-6332","https://www.serebii.net/pokedex-sm/300.shtml","300","Zen Headbutt","","",""
"1598637561-8332","https://www.serebii.net/pokedex-sm/138.shtml","138","","","Spikes",""
"1598637790-9816","https://www.serebii.net/pokedex-sm/075.shtml","75","Superpower","Alola Form","",""
"1598637923-10843","https://www.serebii.net/pokedex-sm/039.shtml","39","Helping Hand","","",""
"1598637838-10178","https://www.serebii.net/pokedex-sm/063.shtml","63","","","Thunder Punch",""
"1598636132-1707","https://www.serebii.net/pokedex-sm/669.shtml","669","After You","","",""
"1598637976-11334","https://www.serebii.net/pokedex-sm/026.shtml","26","","","Fake Out",""
"1598636250-2290","https://www.serebii.net/pokedex-sm/623.shtml","623","Drain Punch","","",""
"1598637831-10095","https://www.serebii.net/pokedex-sm/065.shtml","65","Wonder Room","","",""
"1598636154-1760","https://www.serebii.net/pokedex-sm/660.shtml","660","Thunder Punch","","",""
"1598637611-8588","https://www.serebii.net/pokedex-sm/124.shtml","124","Heal Bell","","",""
"1598637707-9218","https://www.serebii.net/pokedex-sm/098.shtml","98","","","Slam",""
"1598637968-11238","https://www.serebii.net/pokedex-sm/028.shtml","28","","","Night Slash","Alola Form"
"1598636589-3784","https://www.serebii.net/pokedex-sm/499.shtml","499","Focus Punch","","",""
"1598637786-9800","https://www.serebii.net/pokedex-sm/076.shtml","76","","","Wide Guard","Normal"
"1598637447-7731","https://www.serebii.net/pokedex-sm/177.shtml","177","Telekinesis","","",""
"1598636887-5211","https://www.serebii.net/pokedex-sm/386.shtml","386","Signal Beam","Attack Forme","",""
"1598638062-11831","https://www.serebii.net/pokedex-sm/001.shtml","1","","","Ingrain",""
"1598637964-11200","https://www.serebii.net/pokedex-sm/029.shtml","29","","","Iron Tail",""
"1598637217-6747","https://www.serebii.net/pokedex-sm/262.shtml","262","Laser Focus","","",""
"1598637882-10526","https://www.serebii.net/pokedex-sm/051.shtml","51","Earth Power","Dugtrio","",""
"1598637983-11391","https://www.serebii.net/pokedex-sm/024.shtml","24","","","Poison Tail",""
"1598637165-6538","https://www.serebii.net/pokedex-sm/282.shtml","282","Telekinesis","","",""
"1598637534-8179","https://www.serebii.net/pokedex-sm/146.shtml","146","Defog","","",""
"1598635816-340","https://www.serebii.net/pokedex-sm/784.shtml","784","Stomping Tantrum","","",""
"1598636600-3825","https://www.serebii.net/pokedex-sm/495.shtml","495","Iron Tail","","",""
"1598636750-4619","https://www.serebii.net/pokedex-sm/439.shtml","439","Icy Wind","","",""
"1598636723-4499","https://www.serebii.net/pokedex-sm/449.shtml","449","Water Pulse","","",""
"1598637572-8395","https://www.serebii.net/pokedex-sm/135.shtml","135","","","Flail",""
"1598636546-3606","https://www.serebii.net/pokedex-sm/513.shtml","513","Helping Hand","","",""
"1598637197-6679","https://www.serebii.net/pokedex-sm/270.shtml","270","Zen Headbutt","","",""
"1598637322-7218","https://www.serebii.net/pokedex-sm/223.shtml","223","Bounce","","",""
"1598637841-10207","https://www.serebii.net/pokedex-sm/062.shtml","62","","","Endure",""
"1598637811-9978","https://www.serebii.net/pokedex-sm/069.shtml","69","Giga Drain","","",""
"1598637088-6180","https://www.serebii.net/pokedex-sm/310.shtml","310","Snore","","",""
"1598637422-7609","https://www.serebii.net/pokedex-sm/186.shtml","186","Ice Punch","","",""
"1598637693-9156","https://www.serebii.net/pokedex-sm/102.shtml","102","Worry Seed","","",""
"1598637739-9444","https://www.serebii.net/pokedex-sm/089.shtml","89","Thunder Punch","Alola Form","",""
"1598637722-9333","https://www.serebii.net/pokedex-sm/094.shtml","94","","","Psywave",""
"1598637576-8417","https://www.serebii.net/pokedex-sm/134.shtml","134","Water Pulse","","",""
"1598636972-5655","https://www.serebii.net/pokedex-sm/354.shtml","354","Foul Play","","",""
"1598635970-975","https://www.serebii.net/pokedex-sm/731.shtml","731","Snore","","",""
"1598637886-10569","https://www.serebii.net/pokedex-sm/050.shtml","50","Iron Defense","Alola Form","",""
"1598635771-74","https://www.serebii.net/pokedex-sm/803.shtml","803","Helping Hand","","",""
"1598637942-11076","https://www.serebii.net/pokedex-sm/034.shtml","34","","","Amnesia",""
"1598636707-4433","https://www.serebii.net/pokedex-sm/455.shtml","455","Knock Off","","",""
"1598637385-7456","https://www.serebii.net/pokedex-sm/200.shtml","200","Snatch","","",""
"1598637265-6976","https://www.serebii.net/pokedex-sm/244.shtml","244","Stomping Tantrum","","",""
"1598636450-3159","https://www.serebii.net/pokedex-sm/551.shtml","551","Stealth Rock","","",""
"1598636037-1261","https://www.serebii.net/pokedex-sm/707.shtml","707","Defog","","",""
"1598637296-7103","https://www.serebii.net/pokedex-sm/233.shtml","233","Gravity","","",""
"1598636341-2639","https://www.serebii.net/pokedex-sm/591.shtml","591","Snore","","",""
"1598638001-11539","https://www.serebii.net/pokedex-sm/019.shtml","19","","","Me First","Alola Form"
"1598637516-8047","https://www.serebii.net/pokedex-sm/151.shtml","151","Synthesis","","",""
"1598636513-3452","https://www.serebii.net/pokedex-sm/526.shtml","526","Block","","",""
"1598637913-10750","https://www.serebii.net/pokedex-sm/042.shtml","42","","","Whirlwind",""
"1598636203-2093","https://www.serebii.net/pokedex-sm/641.shtml","641","Knock Off","Therian Forme","",""
"1598636827-4998","https://www.serebii.net/pokedex-sm/409.shtml","409","Spite","","",""
"1598636679-4309","https://www.serebii.net/pokedex-sm/466.shtml","466","Helping Hand","","",""
"1598636179-1906","https://www.serebii.net/pokedex-sm/650.shtml","650","Thunder Punch","","",""
"1598636863-5114","https://www.serebii.net/pokedex-sm/395.shtml","395","Snore","","",""
"1598637892-10629","https://www.serebii.net/pokedex-sm/048.shtml","48","","","Rage Powder",""
"1598637615-8612","https://www.serebii.net/pokedex-sm/123.shtml","123","Defog","","",""
"1598636531-3505","https://www.serebii.net/pokedex-sm/519.shtml","519","Heat Wave","","",""
"1598636001-1119","https://www.serebii.net/pokedex-sm/719.shtml","719","Stealth Rock","","",""
"1598636710-4452","https://www.serebii.net/pokedex-sm/454.shtml","454","Drain Punch","","",""
"1598637277-7035","https://www.serebii.net/pokedex-sm/240.shtml","240","Iron Tail","","",""
"1598638048-11746","https://www.serebii.net/pokedex-sm/005.shtml","5","","","Counter",""
"1598637068-6093","https://www.serebii.net/pokedex-sm/318.shtml","318","Snore","","",""
"1598637942-11061","https://www.serebii.net/pokedex-sm/034.shtml","34","Dragon Pulse","","",""
"1598638004-11561","https://www.serebii.net/pokedex-sm/018.shtml","18","","","Brave Bird",""
"1598636546-3603","https://www.serebii.net/pokedex-sm/513.shtml","513","Role Play","","",""
"1598637430-7646","https://www.serebii.net/pokedex-sm/183.shtml","183","Covet","","",""
"1598636184-1957","https://www.serebii.net/pokedex-sm/648.shtml","648","Shock Wave","","",""
"1598637328-7239","https://www.serebii.net/pokedex-sm/221.shtml","221","Stealth Rock","","",""
"1598637128-6396","https://www.serebii.net/pokedex-sm/295.shtml","295","Shock Wave","","",""
"1598637128-6389","https://www.serebii.net/pokedex-sm/295.shtml","295","Thunder Punch","","",""
"1598637632-8712","https://www.serebii.net/pokedex-sm/118.shtml","118","","","Psybeam",""
"1598637486-7903","https://www.serebii.net/pokedex-sm/162.shtml","162","Ice Punch","","",""
"1598637156-6499","https://www.serebii.net/pokedex-sm/285.shtml","285","Focus Punch","","",""
"1598636312-2540","https://www.serebii.net/pokedex-sm/601.shtml","601","Recycle","","",""
"1598636074-1429","https://www.serebii.net/pokedex-sm/692.shtml","692","Dragon Pulse","","",""
"1598636961-5613","https://www.serebii.net/pokedex-sm/358.shtml","358","Ally Switch","","",""
"1598637094-6190","https://www.serebii.net/pokedex-sm/308.shtml","308","Low Kick","","",""
"1598637938-11029","https://www.serebii.net/pokedex-sm/035.shtml","35","Helping Hand","","",""
"1598637450-7733","https://www.serebii.net/pokedex-sm/176.shtml","176","Covet","","",""
"1598635898-692","https://www.serebii.net/pokedex-sm/754.shtml","754","Dual Chop","","",""
"1598638025-11613","https://www.serebii.net/pokedex-sm/012.shtml","12","Snore","","",""
"1598637674-8992","https://www.serebii.net/pokedex-sm/107.shtml","107","Focus Punch","","",""
"1598637516-8023","https://www.serebii.net/pokedex-sm/151.shtml","151","Gunk Shot","","",""
"1598637246-6877","https://www.serebii.net/pokedex-sm/251.shtml","251","Water Pulse","","",""
"1598637280-7046","https://www.serebii.net/pokedex-sm/239.shtml","239","Fire Punch","","",""
"1598636371-2735","https://www.serebii.net/pokedex-sm/580.shtml","580","Tailwind","","",""
"1598636455-3176","https://www.serebii.net/pokedex-sm/549.shtml","549","Worry Seed","","",""
"1598636206-2103","https://www.serebii.net/pokedex-sm/640.shtml","640","Bounce","","",""
"1598637804-9930","https://www.serebii.net/pokedex-sm/071.shtml","71","Giga Drain","","",""
"1598636295-2474","https://www.serebii.net/pokedex-sm/606.shtml","606","Wonder Room","","",""
"1598636745-4592","https://www.serebii.net/pokedex-sm/441.shtml","441","Uproar","","",""
"1598636817-4926","https://www.serebii.net/pokedex-sm/413.shtml","413","Bug Bite","Trash Cloak","",""
"1598636549-3622","https://www.serebii.net/pokedex-sm/512.shtml","512","Gastro Acid","","",""
"1598635778-124","https://www.serebii.net/pokedex-sm/800.shtml","800","Iron Defense","Dusk Mane Necrozma","",""
"1598637629-8685","https://www.serebii.net/pokedex-sm/119.shtml","119","Bounce","","",""
"1598636993-5764","https://www.serebii.net/pokedex-sm/346.shtml","346","Stealth Rock","","",""
"1598636255-2330","https://www.serebii.net/pokedex-sm/621.shtml","621","Stomping Tantrum","","",""
"1598637640-8749","https://www.serebii.net/pokedex-sm/116.shtml","116","Water Pulse","","",""
"1598636087-1486","https://www.serebii.net/pokedex-sm/687.shtml","687","Telekinesis","","",""
"1598636321-2573","https://www.serebii.net/pokedex-sm/598.shtml","598","Knock Off","","",""
"1598636594-3803","https://www.serebii.net/pokedex-sm/497.shtml","497","Knock Off","","",""
"1598637096-6210","https://www.serebii.net/pokedex-sm/307.shtml","307","Fire Punch","","",""
"1598637682-9064","https://www.serebii.net/pokedex-sm/105.shtml","105","Laser Focus","Alola Form","",""
"1598636592-3792","https://www.serebii.net/pokedex-sm/498.shtml","498","Snore","","",""
"1598637647-8809","https://www.serebii.net/pokedex-sm/114.shtml","114","","","Leech Seed",""
"1598635799-265","https://www.serebii.net/pokedex-sm/791.shtml","791","Superpower","","",""
"1598635827-380","https://www.serebii.net/pokedex-sm/780.shtml","780","Icy Wind","","",""
"1598636221-2174","https://www.serebii.net/pokedex-sm/634.shtml","634","Snore","","",""
"1598636407-2931","https://www.serebii.net/pokedex-sm/567.shtml","567","Aqua Tail","","",""
"1598637086-6171","https://www.serebii.net/pokedex-sm/311.shtml","311","Electroweb","","",""
"1598637194-6670","https://www.serebii.net/pokedex-sm/271.shtml","271","Snore","","",""
"1598637931-10930","https://www.serebii.net/pokedex-sm/037.shtml","37","Spite","Alola Form","",""
"1598636084-1475","https://www.serebii.net/pokedex-sm/688.shtml","688","Liquidation","","",""
"1598637804-9943","https://www.serebii.net/pokedex-sm/071.shtml","71","","","Giga Drain",""
"1598636344-2648","https://www.serebii.net/pokedex-sm/590.shtml","590","Snore","","",""
"1598637934-11004","https://www.serebii.net/pokedex-sm/036.shtml","36","","","Tickle",""
"1598635846-470","https://www.serebii.net/pokedex-sm/773.shtml","773","Last Resort","","",""
"1598637325-7231","https://www.serebii.net/pokedex-sm/222.shtml","222","Liquidation","","",""
"1598637972-11262","https://www.serebii.net/pokedex-sm/027.shtml","27","Knock Off","Alola Form","",""
"1598637636-8733","https://www.serebii.net/pokedex-sm/117.shtml","117","","","Octazooka",""
"1598636302-2511","https://www.serebii.net/pokedex-sm/604.shtml","604","Drain Punch","","",""
"1598638038-11676","https://www.serebii.net/pokedex-sm/008.shtml","8","","","Brine",""
"1598636054-1340","https://www.serebii.net/pokedex-sm/700.shtml","700","Heal Bell","","",""
"1598635769-52","https://www.serebii.net/pokedex-sm/804.shtml","804","Dragon Pulse","","",""
"1598637927-10875","https://www.serebii.net/pokedex-sm/038.shtml","38","Role Play","Alola Form","",""
"1598637862-10326","https://www.serebii.net/pokedex-sm/056.shtml","56","Gunk Shot","","",""
"1598637271-6993","https://www.serebii.net/pokedex-sm/242.shtml","242","Icy Wind","","",""
"1598636203-2098","https://www.serebii.net/pokedex-sm/641.shtml","641","Tailwind","Incarnate Forme","",""
"1598638055-11774","https://www.serebii.net/pokedex-sm/003.shtml","3","Snore","","",""
"1598636765-4692","https://www.serebii.net/pokedex-sm/433.shtml","433","Snore","","",""
"1598636765-4685","https://www.serebii.net/pokedex-sm/433.shtml","433","Magic Coat","","",""
"1598636302-2515","https://www.serebii.net/pokedex-sm/604.shtml","604","Outrage","","",""
"1598635764-25","https://www.serebii.net/pokedex-sm/806.shtml","806","Pain Split","","",""
"1598636316-2548","https://www.serebii.net/pokedex-sm/600.shtml","600","Iron Defense","","",""
